Year,ID,Gen,Variety,Moist,DM,Cprot,Psolu,ADICP,ADICP_pct,NDICP,CP_Av,ADF,aNDF,aNDFo,Ligin,Starc,Su_WS,Su_ES,Ash,Ca,P,Mg,K,S,Fat,T_NDFd30,T_NDFd48,NDFD120,NDFD240,S_NDFd24,S_NDFd30,NDF_I,NDF_Kd,TTNDFD,S_NDFd48,uNDF30,uNDF120,uNDF240,RUP,NDF_D,RFV,T_RFQ,S_RFQ,TTNDFD,NFC,T_Milk30_TDN,T_Milk30_NEL,T_Milk30_NEG,T_Milk30_NEM,T_Milk30,T_Milk48_TDN,T_Milk48_NEL,T_Milk48_NEG,T_Milk48_NEM,T_Milk48_S,S_Milk30_TDN,S_Milk30_NEL,S_Milk30_NEG,S_Milk30_NEM,S_Milk30,S_Milk48_TDN,S_Milk48_NEL,S_Milk48_NEG,S_Milk48_NEM,S_Milk48_S,Lig_TDN,Lig_NEL,Lig_NEG,Lig_NEM,NRC,Cal_TDN,ADF_TDN,ADF_NEL,ADF_NEG,ADF_NEM
18,20806,114,ApolloII,4.35,95.65,27.17,39.85,0.62,2.28,1.15,26.55,29.5,32.1,29.62,6.69,0.81,7.27,5.22,9.19,1.46,0.35,0.39,2.72,0.39,1.89,41.43,58.16,58.44,58.71,35.61,41.32,41.29,3.88,38.6,49.25,18.8,13.34,13.25,20.06,6.48,191,211.67,198.25,41.7,30.8,63.58,0.67,0.41,0.68,3053.31,64.94,0.67,0.43,0.71,3229.88,66.16,0.68,0.45,0.73,3123.1,64.09,0.67,0.42,0.69,3136.44,63.26,0.71,0.41,0.68,2.5,,,,,
18,20807,176,LS202,4.65,95.35,28.29,38.35,0.51,1.79,0.92,27.79,26.86,30.86,27.09,5.76,0.67,7.2,5.32,10.83,1.42,0.38,0.37,2.79,0.4,1.92,49.23,63.88,64.2,64.52,34.39,41.33,35.48,4.46,44.8,54.16,15.67,11.05,10.95,17.45,6.53,205,230.49,214.64,46.01,29.02,64.91,0.66,0.43,0.7,3094.1,65.21,0.67,0.44,0.71,3213.45,65.02,0.66,0.44,0.71,3027.05,64.32,0.66,0.42,0.69,3117.91,63.29,0.72,0.41,0.68,2.51,,,,,
18,20808,46,499546,4.64,95.36,26.84,36.33,0.52,1.95,0.84,26.32,27.44,30.89,27.96,5.99,0.93,7.55,5.22,10.61,1.46,0.33,0.39,2.52,0.39,1.99,45.34,62.03,62.12,62.2,31.96,38.53,37.8,4.71,44.1,52.32,16.88,11.7,11.68,17.39,6.57,203,226.69,210.97,44.47,30.51,64.03,0.66,0.42,0.69,3055.38,65.08,0.67,0.44,0.71,3216.01,64.3,0.66,0.42,0.69,2999.52,64.15,0.66,0.42,0.69,3117.38,63.23,0.71,0.41,0.67,2.49,,,,,
18,20809,81,452437,4.46,95.54,29.2,40.04,0.6,2.05,0.96,28.6,27.87,30.28,26.69,6.3,0.52,6.78,4.9,10.12,1.42,0.37,0.39,2.72,0.42,1.86,42.07,59.68,60.02,60.37,32.23,39.68,39.63,3.99,40.2,49.77,17.54,12.1,12,20.33,6.3,206,226.71,210.74,42.29,29.5,63.63,0.67,0.41,0.68,3050.36,65.09,0.67,0.44,0.71,3234.8,65.3,0.67,0.44,0.71,3073.35,64.06,0.67,0.42,0.69,3129.72,63.41,0.72,0.41,0.68,2.53,,,,,
18,20810,171,AFX016,4.67,95.33,27.22,37.5,0.54,1.97,0.6,26.69,26.63,29.63,26.68,6,0.68,7.46,5.62,10.41,1.53,0.33,0.41,2.54,0.41,1.9,42.54,60.84,61.03,61.22,31.01,38.19,38.78,4.46,42.5,50.87,17.02,11.55,11.49,17.03,6.41,214,234.38,218.03,43.25,31.44,63.79,0.67,0.42,0.68,3059.7,65.36,0.67,0.44,0.71,3251.29,64.76,0.67,0.43,0.7,3044.82,64.36,0.67,0.43,0.7,3147.52,63.65,0.71,0.41,0.68,2.51,,,,,
18,20811,201,22338_VernalFD2,4.62,95.38,28.35,38.72,0.53,1.86,0.88,27.82,27.37,30.99,27.37,5.84,0.73,7.41,5.36,10.04,1.43,0.37,0.37,2.81,0.4,1.92,49.44,65.05,65.41,65.77,37.6,43.97,34.23,4.14,44.4,55.37,15.67,10.72,10.61,18.12,6.55,203,234.97,219.03,46.96,29.57,65.67,0.67,0.45,0.72,3157.65,66.19,0.68,0.45,0.73,3289.29,66.7,0.68,0.46,0.74,3138.2,65.35,0.67,0.44,0.71,3196.21,63.9,0.72,0.42,0.69,2.53,,,,,
18,20812,194,SW4351,4.64,95.36,27,37.23,0.58,2.16,0.86,26.41,28.55,32.4,29.38,6.39,0.63,6.9,5.2,10.41,1.53,0.34,0.38,2.71,0.39,1.84,45.14,59.82,59.94,60.06,33.28,39.45,39.94,4.31,41.2,50.56,17.77,12.98,12.94,18.45,6.56,191,209.37,195,42.91,29.21,63.22,0.65,0.41,0.67,2985.17,63.82,0.66,0.42,0.69,3119.43,63.92,0.66,0.42,0.69,2951.76,62.9,0.65,0.4,0.67,3022.85,62.18,0.7,0.39,0.66,2.47,,,,,
18,20813,11,467952,4.63,95.37,27.39,38.41,0.53,1.94,0.81,26.86,28.23,32.24,28.41,5.94,0.54,7.13,5.38,10.43,1.41,0.37,0.36,2.88,0.39,1.81,50.02,66.38,66.75,67.11,35.6,43.84,32.89,4.75,47.7,57.08,16.11,10.72,10.6,16.53,6.74,193,226.94,211.84,48.57,28.94,64.77,0.66,0.43,0.7,3068.18,65.46,0.66,0.44,0.71,3208.7,65.6,0.66,0.44,0.72,3037.43,64.72,0.66,0.43,0.7,3122.56,62.77,0.71,0.4,0.67,2.49,,,,,
18,20814,45,502463,4.38,95.62,27.5,38.52,0.56,2.04,0.8,26.94,27.95,31.41,28.49,6.26,0.87,7.29,5.34,9.84,1.39,0.35,0.39,2.64,0.41,1.89,42.15,60.02,60.17,60.31,32.1,39.15,39.69,4.36,41.5,50.47,18.17,12.51,12.46,19.83,6.5,199,219.28,204.09,42.88,30.16,63.34,0.66,0.41,0.68,3025.24,64.91,0.67,0.43,0.71,3214.72,64.85,0.67,0.43,0.7,3038.17,63.95,0.67,0.42,0.69,3114.63,63.31,0.71,0.41,0.68,2.5,,,,,
18,20815,163,AFX007,4.7,95.3,28.81,38.49,0.58,2,1.03,28.23,25.55,29.59,25.93,5.6,0.95,8.05,6.18,9.78,1.42,0.36,0.37,2.7,0.4,2.02,51.35,65.52,65.94,66.37,37.22,44.06,33.63,4.04,44.4,55.38,14.39,10.08,9.95,18.23,6.44,217,249.62,232.49,46.98,30.82,67.31,0.69,0.47,0.75,3287.52,67.35,0.69,0.47,0.75,3393.45,67.75,0.69,0.48,0.76,3237.14,66.44,0.69,0.46,0.73,3295.58,65.05,0.73,0.44,0.71,2.56,,,,,
18,20816,202,Hi-Gest360,4.67,95.33,28,38.86,0.48,1.73,0.77,27.52,27.13,30.42,27.36,5.77,0.62,7.35,5.62,10.08,1.4,0.38,0.37,2.9,0.41,1.93,49.16,64.59,64.76,64.94,34.28,43,35.06,4.5,45.3,54.73,15.46,10.72,10.66,18.11,6.61,207,238.42,222.03,46.57,30.36,65.79,0.68,0.45,0.72,3172.47,66.28,0.68,0.46,0.73,3302.42,66.53,0.68,0.46,0.73,3138.7,65.39,0.68,0.44,0.71,3206.17,64.15,0.72,0.42,0.69,2.53,,,,,
18,20817,141,464749,4.72,95.28,26.32,36.55,0.49,1.86,0.79,25.83,28.82,32.79,28.8,6.16,0.79,7.14,5.15,10.46,1.47,0.35,0.37,2.68,0.38,1.79,45.85,62.24,62.64,63.04,31.27,37.77,36.96,3.85,41.4,50.43,17.76,12.25,12.12,16.21,5.95,189,212.29,191.5,42.83,29.43,63.14,0.65,0.41,0.67,2970.48,64.15,0.65,0.42,0.69,3126.88,62.96,0.65,0.4,0.67,2890.22,62.55,0.65,0.4,0.66,2993.34,62.28,0.7,0.39,0.66,2.46,,,,,
18,20818,49,467963,4.64,95.36,25.66,36.8,0.52,2.01,0.77,25.14,28.99,34.34,31.34,6.1,1.05,7.84,6.34,9.67,1.33,0.36,0.34,2.97,0.35,1.84,51.52,64.48,64.65,64.83,38.05,44.32,35.17,4.39,44.8,55.5,16.65,12.14,12.08,18.29,6.8,180,209.77,195.6,47.1,29.27,65.16,0.66,0.44,0.71,3075.62,64.87,0.66,0.43,0.7,3163.89,65.73,0.66,0.45,0.72,3029.59,64.12,0.65,0.42,0.69,3078.33,62.61,0.7,0.4,0.66,2.46,,,,,
18,20819,143,467899,4.84,95.16,28.95,39.22,0.52,1.8,0.93,28.43,26.69,30.2,26.02,5.69,0.61,6.93,5.08,10.76,1.47,0.38,0.37,2.78,0.41,1.9,50.16,65.98,66.44,66.9,36.52,43.6,33.1,4.28,45.8,56.05,15.05,10.13,10,15.14,6.5,210,241.5,224.92,47.58,29.13,65.53,0.67,0.44,0.72,3141.07,66.04,0.67,0.45,0.73,3272.67,66.17,0.67,0.45,0.73,3101.88,65.17,0.67,0.44,0.71,3177.98,63.66,0.72,0.41,0.68,2.53,,,,,
18,20820,19,502480,4.75,95.25,28.11,35.83,0.48,1.71,1.11,27.63,27.14,30.37,26.99,5.72,0.8,7.29,4.58,10.67,1.46,0.36,0.4,2.61,0.42,1.94,47.34,64.97,65.19,65.41,34.09,40.11,34.59,4.71,46.4,55.09,15.99,10.57,10.5,15.41,6.57,208,238.24,221.93,46.78,30.02,64.86,0.67,0.43,0.7,3109.63,65.98,0.67,0.45,0.72,3274.9,65.09,0.67,0.44,0.71,3050.46,65.1,0.67,0.44,0.71,3179.38,63.78,0.72,0.42,0.68,2.52,,,,,
18,20901,1,170532,4.72,95.28,26.06,37.62,0.5,1.93,0.67,25.56,29.43,33.94,29.71,6.26,0.83,6.88,5.28,10.72,1.44,0.35,0.37,2.75,0.37,1.72,46.8,63.37,63.8,64.23,32.21,39.25,35.77,4.14,43.4,52.38,18.06,12.29,12.14,17.19,6.17,181,205.89,186.98,44.5,28.22,62.48,0.64,0.39,0.66,2900.93,63.51,0.64,0.41,0.68,3057.37,62.58,0.64,0.4,0.66,2834.44,62.13,0.64,0.39,0.65,2937.64,61.36,0.69,0.38,0.64,2.43,,,,,
18,20902,123,467915,4.48,95.52,26.62,36.23,0.45,1.69,0.81,26.17,28.63,32.27,28.86,6.06,0.97,7.16,4.71,10.58,1.38,0.35,0.36,2.83,0.39,1.84,46.68,62.78,63.01,63.24,32.24,39.22,36.76,3.74,41,50.7,17.21,11.94,11.87,15.76,5.98,192,217.24,195.76,43.07,29.51,63.61,0.65,0.41,0.68,3003.08,64.46,0.66,0.43,0.7,3151.83,63.72,0.65,0.41,0.68,2937.82,62.84,0.65,0.4,0.67,3015.92,62.59,0.7,0.4,0.66,2.47,,,,,
18,20903,35,468005,4.68,95.32,28.47,37.71,0.5,1.76,1.06,27.97,26.7,30.94,28.31,5.65,0.87,7.75,5.56,10.46,1.39,0.38,0.38,2.61,0.41,1.91,51,67.06,67.06,67.07,36,43.42,32.93,4.87,48.1,57.36,15.16,10.19,10.19,19.07,6.81,205,239.35,223.27,48.79,29.28,65.83,0.67,0.45,0.72,3156.35,66.35,0.67,0.46,0.73,3288.61,66.16,0.67,0.45,0.73,3100.2,65.56,0.67,0.44,0.72,3198.72,63.81,0.72,0.42,0.69,2.53,,,,,
18,20904,86,430564,4.67,95.33,28.57,38.9,0.49,1.71,0.79,28.09,26.3,29.98,26.77,5.62,0.74,7.75,5.58,9.73,1.4,0.38,0.36,2.92,0.4,2,50.91,65.42,65.68,65.95,37.09,44.47,34.05,4.14,44.6,55.41,14.72,10.29,10.21,17.05,6.54,212,245.73,228.86,47.04,30.51,66.94,0.69,0.47,0.74,3256.16,67.08,0.69,0.47,0.74,3367.89,67.66,0.69,0.48,0.75,3220.87,66.19,0.68,0.45,0.73,3271.26,64.92,0.73,0.43,0.71,2.56,,,,,
18,20905,27,499540,4.6,95.4,27.15,36.61,0.52,1.93,0.95,26.63,28.15,31.97,29.35,6.16,0.75,7.71,5.09,10.16,1.37,0.35,0.37,2.59,0.39,1.92,46.05,62.19,62.21,62.24,32.72,39.52,37.76,4.78,44.4,52.8,17.25,12.08,12.07,17.92,6.69,195,219.69,204.78,44.9,29.75,64.1,0.66,0.42,0.69,3053.12,65,0.67,0.44,0.71,3204.4,64.53,0.66,0.43,0.7,3005.01,64.13,0.66,0.42,0.69,3110.37,63.05,0.71,0.4,0.67,2.49,,,,,
18,20906,131,464739,4.49,95.51,25.82,36.25,0.57,2.2,0.79,25.25,30.13,34.71,31.54,6.81,0.74,7.22,5.22,9.4,1.39,0.33,0.37,2.61,0.38,1.73,41.72,58.12,58.37,58.62,31.43,38.33,41.38,4.52,40.9,49.48,20.22,14.45,14.36,19.52,6.62,175,191.67,178.89,42.06,29.13,61.72,0.64,0.38,0.65,2892.73,63.09,0.65,0.4,0.67,3066.77,63.2,0.65,0.41,0.67,2900.75,62.24,0.65,0.39,0.66,2975.51,61.72,0.69,0.38,0.65,2.44,,,,,
18,20907,181,54Q29,4.7,95.3,28.69,37.42,0.51,1.76,1.1,28.19,26.61,29.72,26.94,5.71,0.77,7.72,5.33,10.5,1.44,0.39,0.39,2.64,0.42,1.9,50.35,64.96,65.01,65.06,33.96,41.72,34.94,4.64,45.9,54.87,14.76,10.4,10.39,17.73,6.61,213,244.11,227.25,46.66,30.28,66.15,0.68,0.45,0.73,3195.39,66.35,0.68,0.46,0.73,3310.3,66.05,0.68,0.45,0.73,3117.31,65.44,0.68,0.44,0.71,3212.11,64.11,0.72,0.42,0.69,2.54,,,,,
18,20908,70,183695,4.7,95.3,25.29,35.11,0.54,2.15,0.82,24.75,30.12,34.87,31.61,6.63,0.99,7.48,5.4,9.51,1.4,0.32,0.36,2.58,0.37,1.75,44.33,59.89,60.16,60.43,29.43,34.56,39.57,3.59,38.5,47.21,19.41,13.89,13.8,18.66,5.7,175,194.85,172.31,40.08,29.39,62.49,0.65,0.39,0.66,2929.72,63.45,0.65,0.41,0.68,3081.47,61.48,0.64,0.38,0.64,2807.78,61.41,0.64,0.38,0.64,2925.55,61.81,0.69,0.38,0.65,2.43,,,,,
18,20909,14,467955,4.52,95.48,27.42,40.73,0.63,2.31,1.17,26.79,28.87,32.36,29.85,6.55,0.82,7.4,5.67,9.26,1.39,0.36,0.36,2.88,0.37,1.83,44.65,60.49,60.56,60.62,37.52,44.14,39.38,4.01,40.4,51.22,17.91,12.77,12.74,19.68,6.59,191,215.07,200.6,43.41,30.29,64.33,0.67,0.42,0.69,3087.06,65.25,0.67,0.44,0.71,3239.29,66.99,0.68,0.47,0.74,3155.41,64.36,0.67,0.43,0.7,3143.99,63.18,0.71,0.41,0.67,2.5,,,,,
18,20910,121,467922,4.94,95.06,27.16,37.54,0.49,1.82,0.9,26.67,27.38,32.87,29.72,5.75,1.14,8.18,6.25,8.99,1.32,0.37,0.41,2.4,0.39,2,53.18,65.38,65.68,65.99,35.38,41.05,34.01,4.88,47.4,56.25,15.39,11.28,11.18,19.41,6.74,191,225.07,210.41,47.77,29.88,67.22,0.68,0.47,0.75,3242.38,66.62,0.68,0.46,0.74,3315.3,65.92,0.68,0.45,0.72,3102.03,65.89,0.68,0.45,0.72,3229.91,64.52,0.72,0.43,0.7,2.53,,,,,
18,20911,106,49878_54H11,4.5,95.5,27.31,36.21,0.44,1.62,0.9,26.87,27.64,31.15,28.27,5.73,0.93,7.65,4.96,10.34,1.38,0.37,0.37,2.78,0.4,1.93,49.88,65.63,65.72,65.82,34.56,41.23,34.18,3.87,43.3,53.51,15.61,10.68,10.65,16.2,6.12,201,234.43,212.41,45.4,30.17,65.52,0.67,0.44,0.72,3139.32,66.05,0.67,0.45,0.73,3271.37,65.38,0.67,0.44,0.71,3059.21,64.55,0.67,0.43,0.7,3141.97,63.78,0.72,0.42,0.68,2.51,,,,,
18,20912,53,494658,4.68,95.32,26.17,36.75,0.48,1.82,0.7,25.69,28.36,33.19,29.73,6.12,0.82,7.67,5.57,9.69,1.38,0.35,0.35,2.68,0.38,1.86,47.58,62.42,62.74,63.06,31.04,37.73,36.94,4.13,42.5,51.12,17.4,12.37,12.26,17.2,6.1,187,212.31,192.63,43.43,29.78,64.3,0.66,0.42,0.69,3051.27,64.79,0.66,0.43,0.7,3179.75,63.52,0.66,0.41,0.68,2939.33,63.33,0.66,0.41,0.68,3054.26,63,0.7,0.4,0.67,2.48,,,,,
18,20913,201,22338_VernalFD2,4.63,95.37,27.31,36.97,0.56,2.06,1.01,26.75,27.95,31.37,28.4,6.03,0.74,7.48,5.11,10.41,1.43,0.35,0.38,2.64,0.39,1.9,46.29,65.06,65.17,65.28,33.15,41.39,34.72,4.95,47.1,55.5,16.85,10.93,10.89,17.42,6.74,199,230.94,215.36,47.25,30.01,64.23,0.66,0.42,0.69,3063.18,65.74,0.67,0.45,0.72,3248.82,65.28,0.67,0.44,0.71,3047.57,64.92,0.67,0.43,0.71,3157.31,63.12,0.71,0.41,0.67,2.5,,,,,
18,20914,38,468013,4.69,95.31,26.84,36.66,0.48,1.78,0.78,26.36,27.8,32.47,28.67,5.93,0.88,7.25,4.91,10.45,1.45,0.35,0.36,2.9,0.38,1.95,48.21,63.42,63.77,64.12,37.44,42.91,35.88,4.14,43.3,54.18,16.81,11.76,11.65,15.64,6.59,193,218.18,203.5,45.91,29.07,64.24,0.66,0.42,0.69,3041.42,64.77,0.66,0.43,0.7,3172.45,65.3,0.66,0.44,0.71,3023.66,63.96,0.66,0.42,0.69,3082.25,62.91,0.71,0.4,0.67,2.48,,,,,
18,20915,115,467908,4.57,95.43,26.74,35.9,0.5,1.86,0.82,26.24,28.53,32.12,29.44,6.24,0.74,7.68,4.94,9.19,1.43,0.34,0.39,2.54,0.4,1.87,44.61,61.38,61.51,61.64,32.15,40.44,38.36,4.61,43.4,52.04,17.79,12.36,12.32,17.52,6.64,193,219.24,204.42,44.3,30.9,64.41,0.67,0.43,0.7,3094.5,65.58,0.68,0.44,0.72,3260.06,65.66,0.68,0.45,0.72,3090.28,64.69,0.67,0.43,0.7,3165.12,63.78,0.71,0.42,0.68,2.51,,,,,
18,20916,5,171720,4.73,95.27,27.32,37.91,0.54,1.96,0.88,26.78,28,31.53,27.41,5.92,0.88,7.05,5.2,11.13,1.49,0.37,0.39,2.83,0.39,1.82,48.01,66.1,66.48,66.86,37.08,44.95,33.14,4.38,46.2,56.58,16.39,10.57,10.45,15.49,6.65,198,229.54,214.03,48.08,29.08,63.84,0.65,0.42,0.69,3010.84,65.07,0.66,0.44,0.71,3181.25,65.69,0.66,0.45,0.72,3035.07,64.29,0.66,0.42,0.69,3092,62.39,0.7,0.39,0.66,2.48,,,,,
18,20917,160,PGI529,4.66,95.34,28.51,38.43,0.59,2.08,1.02,27.92,26.53,30.05,27.1,5.81,0.72,7.93,5.87,9.86,1.46,0.36,0.38,2.66,0.41,1.91,48.7,66.2,66.36,66.52,36.31,44.67,33.48,4.41,46,56.21,15.41,10.11,10.06,18.36,6.64,211,246.63,229.83,47.8,30.68,66.11,0.68,0.45,0.73,3206.22,67.1,0.69,0.47,0.74,3364.76,67.57,0.69,0.48,0.75,3211.18,66.24,0.68,0.45,0.73,3269.87,64.39,0.72,0.43,0.7,2.54,,,,,
18,20918,175,AFX020,4.78,95.22,28.27,38.88,0.47,1.67,0.83,27.8,27.4,31.02,26.88,5.77,0.69,6.92,4.91,10.98,1.45,0.39,0.39,2.78,0.41,1.89,49.75,64.51,64.92,65.33,33.23,39.26,34.67,3.75,42.4,52.22,15.59,10.88,10.75,15.67,5.93,203,230.09,207.88,44.31,28.67,64.78,0.66,0.43,0.7,3076.63,65.07,0.66,0.44,0.71,3195.83,63.95,0.66,0.42,0.69,2960.05,63.5,0.66,0.41,0.68,3061.79,63.05,0.71,0.4,0.67,2.51,,,,,
18,20919,202,Hi-Gest360,4.68,95.32,29.08,38.84,0.52,1.79,1.02,28.56,26.4,30,26.81,5.6,0.69,7.69,5.53,10.43,1.38,0.39,0.39,2.71,0.41,1.84,51.08,68.46,68.64,68.83,35.34,43.85,31.17,4.88,49.4,58.46,14.67,9.41,9.35,17.25,6.72,212,250.64,233.67,49.76,29.68,66.19,0.68,0.45,0.73,3190.71,67,0.68,0.47,0.74,3339.33,66.64,0.68,0.46,0.74,3140.9,66.19,0.68,0.45,0.73,3247.92,64.12,0.73,0.42,0.69,2.55,,,,,
18,20920,118,467904,4.47,95.53,28.03,38.95,0.57,2.04,0.86,27.45,27.47,30.79,27.19,6.11,0.84,7.52,5.37,9.38,1.36,0.36,0.38,2.74,0.41,1.98,41.92,61.62,62.06,62.49,34.66,42.32,37.51,3.91,41.3,51.88,17.88,11.68,11.55,19.18,6.39,204,230.22,214.37,44.06,30.68,64.18,0.68,0.42,0.69,3099.64,66.18,0.68,0.45,0.73,3314.3,66.9,0.69,0.47,0.74,3177.85,65.23,0.68,0.44,0.71,3214.6,64.3,0.72,0.42,0.69,2.53,,,,,
18,21002,58,277882,4.63,95.37,25.61,34.45,0.41,1.59,0.77,25.2,26.99,31.05,27.71,5.55,1.5,8.09,5.8,10.71,1.4,0.35,0.41,2.6,0.4,2.02,47.49,64.82,65.02,65.22,31.52,37.98,34.78,3.85,42.8,51.78,16.3,10.86,10.8,15.7,5.88,203,232.45,208.29,44,31.38,64.59,0.67,0.43,0.7,3082.56,65.66,0.67,0.45,0.72,3244.18,63.99,0.66,0.42,0.69,2978.5,63.89,0.66,0.42,0.69,3099.12,63.74,0.71,0.42,0.68,2.49,,,,,
18,21003,62,253950,4.39,95.61,26.5,35.13,0.54,2.02,1.02,25.97,29.04,31.99,27.74,6.38,1.19,7.27,5,10.9,1.42,0.33,0.41,2.56,0.39,1.77,41.98,59.23,59.67,60.11,26.51,32.82,39.89,3.98,40,47.06,18.56,12.9,12.76,16.45,5.76,193,209.46,188.32,40.08,29.85,61.96,0.65,0.39,0.65,2907.76,63.42,0.65,0.41,0.68,3089.79,61.13,0.64,0.37,0.64,2793.66,61.69,0.64,0.38,0.65,2945.83,61.88,0.7,0.38,0.65,2.45,,,,,
18,21004,201,22338_VernalFD2,4.13,95.87,25.83,33.7,0.56,2.19,1.18,25.27,29,32.49,28.92,6.22,1.5,7.57,5.24,11.21,1.35,0.33,0.4,2.59,0.39,1.85,45.88,61.98,62.19,62.4,30.14,36.63,37.6,5.13,45.6,52.75,17.58,12.28,12.22,18.3,6.65,190,212.19,197.82,44.88,29.79,62.85,0.65,0.4,0.67,2945.89,63.76,0.65,0.42,0.68,3097.38,62.22,0.64,0.39,0.66,2841.64,62.92,0.65,0.4,0.67,3005.12,61.68,0.69,0.38,0.65,2.44,,,,,
18,21005,95,467902,3.95,96.05,28.38,38.98,0.64,2.25,0.99,27.74,30.21,30.99,26.68,6.68,0.97,6.83,3.98,10.84,1.43,0.37,0.42,2.86,0.41,1.82,39.76,59.1,59.77,60.44,35.87,41.06,39.56,3.68,38.9,49.81,18.67,12.47,12.26,17.42,6.24,196,217.02,202.7,42.13,28.97,61.82,0.65,0.38,0.65,2914.54,63.88,0.66,0.42,0.69,3133.12,64.75,0.66,0.43,0.7,3007.16,62.99,0.65,0.4,0.67,3036.17,61.91,0.7,0.39,0.65,2.48,,,,,
18,21006,82,440506,4.48,95.52,25.22,33.51,0.45,1.79,0.74,24.77,28.67,32.38,29.11,6.08,1.19,7.6,5.02,10.05,1.46,0.32,0.38,2.78,0.39,1.92,45.15,61.57,61.8,62.04,31.87,37.99,37.96,3.63,39.7,49.45,17.76,12.37,12.29,14.72,5.91,191,215.45,193.91,41.96,31.16,63.7,0.66,0.41,0.68,3027.1,64.75,0.66,0.43,0.7,3186.05,63.84,0.66,0.42,0.69,2963.86,63.07,0.66,0.4,0.67,3046.76,63.09,0.7,0.4,0.67,2.47,,,,,
18,21007,12,499543,4.39,95.61,27.3,37.19,0.51,1.88,1.04,26.79,27.58,31.66,28.82,5.76,1.17,7.54,5.76,11.19,1.37,0.38,0.39,2.74,0.39,1.74,51.03,67.91,67.92,67.93,36.96,44.13,32.07,4.97,49.1,58.43,15.5,10.16,10.15,16.56,6.9,198,232.86,217.33,49.7,29.14,64.64,0.66,0.43,0.7,3049.5,65.38,0.66,0.44,0.71,3192.98,65.24,0.66,0.44,0.71,3006.77,64.65,0.66,0.43,0.7,3107.25,62.45,0.7,0.39,0.66,2.48,,,,,
18,21008,128,467932,3.99,96.01,26,35.33,0.49,1.9,0.92,25.51,30.09,33.46,29.64,6.35,1.17,6.89,4.39,11.49,1.4,0.35,0.41,2.72,0.39,1.71,45.92,61.98,62.23,62.47,32.17,38.28,37.53,4.94,45,53.02,18.09,12.64,12.55,16.26,6.69,182,203.65,189.91,45.06,28.27,61.79,0.63,0.38,0.65,2852.17,62.73,0.64,0.4,0.67,3004.04,61.79,0.63,0.38,0.65,2781.31,61.93,0.63,0.39,0.65,2915.13,60.75,0.69,0.37,0.63,2.42,,,,,
18,21009,136,467895,4.24,95.76,27.02,35.51,0.53,1.95,1.11,26.49,29.51,32.45,29.38,6.24,0.83,6.71,4.15,11.81,1.49,0.36,0.42,2.63,0.4,1.71,46.74,63.83,63.86,63.89,30.66,37.28,36.11,5.42,47.6,54.58,17.29,11.73,11.72,15.61,6.81,189,214.44,199.93,46.48,28.12,62.29,0.64,0.39,0.66,2888.54,63.39,0.64,0.41,0.68,3050.73,61.64,0.63,0.38,0.65,2782.75,62.6,0.64,0.4,0.66,2961.37,60.95,0.69,0.37,0.63,2.44,,,,,
18,21010,101,467914,4.07,95.93,25.74,35.58,0.51,2,0.89,25.23,30.02,33.43,29.68,6.54,1.23,6.96,4.49,11.05,1.34,0.34,0.39,2.75,0.39,1.83,41.22,58.45,58.72,58.98,30.13,36.4,41.02,4.67,41.7,49.48,19.65,13.8,13.71,17.81,6.53,182,196.82,183.33,42.05,28.85,60.8,0.63,0.37,0.63,2817.19,62.38,0.64,0.39,0.66,3003.88,61.62,0.64,0.38,0.65,2792.67,61.48,0.64,0.38,0.64,2908.74,61.07,0.69,0.37,0.64,2.42,,,,,
18,21011,98,Wrangler,4.07,95.93,25.74,34.45,0.54,2.08,0.97,25.2,30,32.61,29.5,6.54,1.05,7.27,4.5,11.63,1.47,0.33,0.4,2.6,0.39,1.7,42.45,59.78,59.83,59.89,28.28,34.89,40.11,5.04,43.5,50.28,18.76,13.1,13.08,16.03,6.56,187,203.83,189.03,42.79,29.3,60.98,0.63,0.37,0.63,2818.71,62.45,0.64,0.39,0.66,3000.77,60.78,0.63,0.37,0.63,2739.44,61.46,0.63,0.38,0.64,2900.21,60.62,0.68,0.36,0.63,2.41,,,,,
18,21012,142,464773,4.54,95.46,26.06,34.68,0.59,2.26,1.11,25.47,27.94,31.09,27.01,6.03,1.57,7.56,5.78,11.81,1.58,0.33,0.43,2.46,0.39,1.72,45,61.78,63.1,64.43,35.92,40.9,35.57,4.34,44.3,54.16,17.1,11.47,11.06,16.29,6.52,201,219.93,209.53,45.9,30.44,62.5,0.64,0.4,0.66,2925.95,63.6,0.65,0.41,0.68,3088.85,63.75,0.65,0.42,0.68,2922.72,63.22,0.65,0.41,0.67,3022.03,61.61,0.69,0.38,0.65,2.44,,,,,
18,21013,202,Hi-Gest360,4.1,95.9,26.87,38.11,0.57,2.13,0.93,26.3,29.59,33.52,30.62,6.46,1.09,7.05,5.27,10.56,1.29,0.37,0.39,2.89,0.4,1.77,45.32,61.1,61.17,61.24,33.06,39.51,38.76,4.74,43.5,52.15,18.33,13.01,12.99,20.47,6.74,183,203.89,190.21,44.32,28.22,62.51,0.64,0.4,0.66,2920.83,63.41,0.65,0.41,0.68,3070.91,63.2,0.65,0.41,0.67,2886.27,62.59,0.64,0.4,0.66,2980.72,61.51,0.69,0.38,0.64,2.45,,,,,
