env,env2,loc,env3,year,cut,trait,gen,predicted.value,std.error,status,weight,FD,Var,date_init,date,harv_days1,harv_days2,harv_days3,cut_freq,cons_days,cons_days1
ID_2018_2,ID_2018,ID,2018_2,2018,2,IVTDMD48,61,82.1386264193557,1.4090546795487,Estimable,0.503667939112357,6,ABI700,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,IVTDMD48,104,80.4422848774229,1.40905574893369,Estimable,0.50366717461072,5,Archer,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,IVTDMD48,112,85.4218212806443,1.4090546795487,Estimable,0.503667939112357,1,Maverick,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,IVTDMD48,144,85.5633783580671,1.40905524988746,Estimable,0.50366753137815,3,22277_5246,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,IVTDMD48,201,83.948119107917,0.424846185968815,Estimable,5.54034172389059,2,Vernal,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,K,44,2.91591870791406,0.0878113081265132,Estimable,132.319714455752,4,Legend,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,K,61,3.09817450197852,0.0837038979813714,Estimable,142.98031644658,6,ABI700,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,K,104,2.90974100791406,0.0878113081265132,Estimable,132.319714455752,5,Archer,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,K,112,3.00540429802149,0.0837038979813714,Estimable,142.98031644658,1,Maverick,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,K,144,3.03198120593555,0.0859189557820029,Estimable,137.294662051472,3,22277_5246,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,K,201,3.12507807074876,0.0260698329126323,Estimable,1494.60573297964,2,Vernal,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,Lignin,44,5.49607148666753,0.363939642478652,Estimable,7.54990125923307,4,Legend,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,Lignin,61,5.47382152166688,0.363939366271276,Estimable,7.54991271900684,6,ABI700,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,Lignin,104,5.99036998666754,0.363939642478652,Estimable,7.54990125923307,5,Archer,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,Lignin,112,4.77596147833311,0.363939366271276,Estimable,7.54991271900684,1,Maverick,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,Lignin,144,4.74119116500066,0.363939513581903,Estimable,7.5499066071275,3,22277_5246,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,Lignin,201,5.24869021469675,0.10973190318901,Estimable,83.0489558707343,2,Vernal,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,Mg,44,0.405945961860389,0.0246427063240299,Estimable,1657.63431595759,4,Legend,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,Mg,61,0.407976090465097,0.0240042023061498,Estimable,1736.50480106917,6,ABI700,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,Mg,104,0.384493661860388,0.0246427063240299,Estimable,1657.63431595759,5,Archer,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,Mg,112,0.429366609534903,0.0240042023061498,Estimable,1736.50480106917,1,Maverick,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,Mg,144,0.463624971395291,0.024346821693,Estimable,1694.44054234299,3,22277_5246,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,Mg,201,0.407295627716721,0.00736644249960453,Estimable,18523.169254276,2,Vernal,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,P,44,0.369649384586428,0.0120165874985078,Estimable,6925.28568447768,4,Legend,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,P,61,0.353731396146607,0.0120165783786711,Estimable,6925.29619616577,6,ABI700,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,P,104,0.361236284586429,0.0120165874985078,Estimable,6925.28568447767,5,Archer,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,P,112,0.365612903853393,0.0120165783786711,Estimable,6925.29619616577,1,Maverick,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,P,144,0.370526888439822,0.0120165832425848,Estimable,6925.29058993212,3,22277_5246,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,P,201,0.369979067489756,0.00362313653733358,Estimable,76178.1810721107,2,Vernal,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,RFV,44,180.013069437147,20.980596166911,Estimable,0.00227176995136736,4,Legend,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,RFV,61,184.527225379699,20.9805802439536,Estimable,0.00227177339962037,6,ABI700,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,RFV,104,163.118354460471,20.980596166911,Estimable,0.00227176995136736,5,Archer,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,RFV,112,230.542061123168,20.9805802439536,Estimable,0.00227177339962037,1,Maverick,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,RFV,144,214.881305692081,20.9805887361991,Estimable,0.0022717715605521,3,22277_5246,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_2,ID_2018,ID,2018_2,2018,2,RFV,201,198.209672484684,6.32588616001139,Estimable,0.0249894821086353,2,Vernal,2018-01-01,2018-08-17,30,30,228,30,30,228
ID_2018_3,ID_2018,ID,2018_3,2018,3,ADF,44,18.6973815565764,2.04866139867445,Estimable,0.240224220783919,4,Legend,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,ADF,61,20.7289810248813,1.89739700407974,Estimable,0.279051922205911,6,ABI700,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,ADF,201,22.1841928061808,1.09575093061122,Estimable,0.836785978985142,2,Vernal,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,aNDF,44,20.902065847414,3.10202706941425,Estimable,0.104521424791369,4,Legend,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,aNDF,61,23.0950632009404,2.90920618503915,Estimable,0.118537263149766,6,ABI700,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,aNDF,201,25.1214861172152,1.67999605972055,Estimable,0.355478305274457,2,Vernal,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,Ash,44,9.26059593251792,0.206321866343982,Estimable,23.7655168183533,4,Legend,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,Ash,61,9.76831685181166,0.188298922476674,Estimable,28.388402356356,6,ABI700,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,Ash,201,9.84822100522347,0.108749042460915,Estimable,85.1211795877536,2,Vernal,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,Ca,44,2.14465081875133,0.0460704019059345,Estimable,476.306352367933,4,Legend,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,Ca,61,2.15178392954497,0.0421662089650117,Estimable,565.892589858434,6,ABI700,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,Ca,201,2.1730024505679,0.024352158058163,Estimable,1696.82456731349,2,Vernal,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,Cprot,44,22.926272360505,0.662765790841899,Estimable,2.28542466729852,4,Legend,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,Cprot,61,22.7507612052709,0.628749641609912,Estimable,2.53508683992709,6,ABI700,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,Cprot,201,21.632477111408,0.363072802480421,Estimable,7.60288278480384,2,Vernal,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,dNDF30,44,8.15458233543522,0.746512814607115,Estimable,1.80395022234508,4,Legend,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,dNDF30,61,8.50695646893265,0.701937338806175,Estimable,2.03561701286563,6,ABI700,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,dNDF30,201,8.97470453187738,0.40534799740079,Estimable,6.10464468821098,2,Vernal,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,dNDF48,44,9.48365973482382,0.791738771207818,Estimable,1.61271490562868,4,Legend,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,dNDF48,61,10.5577498327913,0.724704835372814,Estimable,1.91573640229947,6,ABI700,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,dNDF48,201,11.3814379441283,0.418537058069149,Estimable,5.7443232878825,2,Vernal,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,Fat,44,2.45950564659725,0.193058847760611,Estimable,26.9852523616559,4,Legend,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,Fat,61,2.16774804669191,0.181036337192358,Estimable,30.6110124136518,6,ABI700,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,Fat,201,2.27694480223695,0.104544142770413,Estimable,91.798506192841,2,Vernal,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,IVTDMD30,44,83.1373045985295,2.35598188200828,Estimable,0.180737819825196,4,Legend,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,IVTDMD30,61,81.405011173262,2.24590666482241,Estimable,0.198609250272424,6,ABI700,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,IVTDMD30,201,80.8348632427362,1.29688149736888,Estimable,0.595657546717776,2,Vernal,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,IVTDMD48,44,87.7632684983749,2.08935456766885,Estimable,0.230219501314187,4,Legend,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,IVTDMD48,61,86.0867639096819,1.96816464074396,Estimable,0.258878047135392,6,ABI700,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,IVTDMD48,201,84.9999047639811,1.13654932465814,Estimable,0.776361202874547,2,Vernal,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,K,44,2.26141089595995,0.19723417584182,Estimable,25.7060685065515,4,Legend,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,K,61,2.03108453783275,0.197234133928652,Estimable,25.7060794318696,6,ABI700,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,K,201,2.0579904220691,0.113873180393911,Estimable,77.1182381915581,2,Vernal,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,Lignin,44,3.78345072436583,0.385669447355442,Estimable,6.79022352884131,4,Legend,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,Lignin,61,4.19811306386697,0.354405504651407,Estimable,8.00622125379608,6,ABI700,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,Lignin,201,4.65935957058907,0.204675934604725,Estimable,24.0070828306744,2,Vernal,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,Mg,44,0.457350117603903,0.0134628274116894,Estimable,5586.85164369477,4,Legend,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,Mg,61,0.448945639053126,0.0122425762870561,Estimable,6719.20529248675,6,ABI700,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,Mg,201,0.416025781114324,0.00707060233346085,Estimable,20146.8315569956,2,Vernal,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,P,44,0.280865306392765,0.00968636103785805,Estimable,10658.0731156632,4,Legend,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,P,61,0.261870797675358,0.00968635897946182,Estimable,10658.0776454433,6,ABI700,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,P,201,0.256519231977292,0.00559242196803238,Estimable,31974.2328931892,2,Vernal,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,RFV,44,326.205140389152,34.6778893725609,Estimable,0.000837812818700427,4,Legend,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,RFV,61,293.736167982385,32.2263257635175,Estimable,0.000966958977916624,6,ABI700,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2018_3,ID_2018,ID,2018_3,2018,3,RFV,201,269.804844825128,18.6105415507428,Estimable,0.00289964697032877,2,Vernal,2018-01-01,2018-10-10,54,54,282,54,84,282
ID_2019_1,ID_2019,ID,2019_1,2019,1,ADF,44,30.941186984036,1.61710571935213,Estimable,0.382404658053837,4,Legend,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,ADF,61,30.081839246009,1.61710449207026,Estimable,0.382405238494656,6,ABI700,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,ADF,104,31.168576984036,1.61710571935213,Estimable,0.382404658053837,5,Archer,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,ADF,112,30.803360753991,1.61710449207026,Estimable,0.382405238494655,1,Maverick,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,ADF,144,30.784757738027,1.61710514662071,Estimable,0.382404928926219,3,22277_5246,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,ADF,201,32.6694234812637,0.487575596419815,Estimable,4.20645336687521,2,Vernal,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,aNDF,44,38.991094854354,1.56918833557175,Estimable,0.406115773378348,4,Legend,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,aNDF,61,37.1829587135885,1.56918714465616,Estimable,0.406116389809573,6,ABI700,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,aNDF,104,38.5792748543541,1.56918833557175,Estimable,0.406115773378348,5,Archer,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,aNDF,112,38.0438612864115,1.56918714465616,Estimable,0.406116389809573,1,Maverick,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,aNDF,144,38.3974961407656,1.56918777981125,Estimable,0.406116061046253,3,22277_5246,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,aNDF,201,40.0072421955024,0.473127965262492,Estimable,4.46727576740965,2,Vernal,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Ash,44,10.7296523513243,1.06605738333572,Estimable,0.879911178940535,4,Legend,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Ash,61,9.83227858783107,1.06605657426499,Estimable,0.879912514531915,6,ABI700,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Ash,104,11.5608223513243,1.06605738333572,Estimable,0.879911178940535,5,Archer,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Ash,112,10.3924994121689,1.06605657426499,Estimable,0.879912514531915,1,Maverick,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Ash,144,10.6148517634932,1.06605700576945,Estimable,0.879911802216513,3,22277_5246,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Ash,201,11.5315939576235,0.321428313731958,Estimable,9.67902786551428,2,Vernal,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Ca,44,1.37956810234333,0.0366330166964179,Estimable,745.168747455177,4,Legend,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Ca,61,1.38389302558583,0.0366329888942545,Estimable,745.169878524971,6,ABI700,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Ca,104,1.42531110234333,0.0366330166964179,Estimable,745.168747455177,5,Archer,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Ca,112,1.37212897441417,0.0366329888942545,Estimable,745.169878524971,1,Maverick,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Ca,144,1.4460450767575,0.0366330037220776,Estimable,745.169275287747,3,22277_5246,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Ca,201,1.3826586107778,0.0110452673258548,Estimable,8196.86036926285,2,Vernal,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Cprot,44,22.8256792219365,0.847857973587481,Estimable,1.39108536752921,4,Legend,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Cprot,61,23.8682298054841,0.847857330116425,Estimable,1.3910874790169,6,ABI700,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Cprot,104,23.3780292219365,0.847857973587481,Estimable,1.39108536752921,5,Archer,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Cprot,112,23.0371501945159,0.847857330116425,Estimable,1.3910874790169,1,Maverick,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Cprot,144,22.7908594164524,0.847857673301049,Estimable,1.39108635289013,3,22277_5246,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Cprot,201,21.3707201945159,0.255638732956081,Estimable,15.3019467849428,2,Vernal,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Fat,44,1.79551213102755,0.0731960154939099,Estimable,186.648764367103,4,Legend,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Fat,61,1.88959203275689,0.0731959599427222,Estimable,186.649047675791,6,ABI700,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Fat,104,1.80299013102755,0.0731960154939099,Estimable,186.648764367103,5,Archer,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Fat,112,1.86828896724311,0.0731959599427222,Estimable,186.64904767579,1,Maverick,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Fat,144,1.81857109827066,0.0731959895700275,Estimable,186.648896577824,3,22277_5246,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Fat,201,1.83483014906129,0.0220694234662006,Estimable,2053.13744683666,2,Vernal,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,K,44,2.85094424969958,0.0840053505487243,Estimable,141.705303027193,4,Legend,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,K,61,2.5589280624249,0.0840052867939288,Estimable,141.705518117518,6,ABI700,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,K,104,2.74963824969959,0.0840053505487243,Estimable,141.705303027193,5,Archer,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,K,112,2.9566069375751,0.0840052867939288,Estimable,141.705518117518,1,Maverick,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,K,144,2.66329418727469,0.0840053207964924,Estimable,141.705403402678,3,22277_5246,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,K,201,2.8003469375751,0.0253285597880758,Estimable,1558.75912196365,2,Vernal,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Lignin,44,6.32312367962673,0.33304103551766,Estimable,9.01580486784039,4,Legend,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Lignin,61,6.28968566990668,0.33304078276039,Estimable,9.01581855266626,6,ABI700,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Lignin,104,6.40539967962674,0.33304103551766,Estimable,9.01580486784039,5,Archer,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Lignin,112,6.08527433009331,0.33304078276039,Estimable,9.01581855266626,1,Maverick,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Lignin,144,6.25180000972005,0.333040917564291,Estimable,9.01581125409246,3,22277_5246,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Lignin,201,6.5452075119115,0.100415625015445,Estimable,99.1739037239391,2,Vernal,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Mg,44,0.295569394889087,0.0124952020698003,Estimable,6404.91591072688,4,Legend,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Mg,61,0.307361498722272,0.0124951925867251,Estimable,6404.92563256095,6,ABI700,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Mg,104,0.340765994889087,0.0124952020698003,Estimable,6404.91591072688,5,Archer,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Mg,112,0.313774001277728,0.0124951925867251,Estimable,6404.92563256095,1,Maverick,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Mg,144,0.312723196166815,0.0124951976443661,Estimable,6404.92044758278,3,22277_5246,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,Mg,201,0.316637519459546,0.00376744422375166,Estimable,70454.1106647206,2,Vernal,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,P,44,0.323821527397587,0.00883424392483338,Estimable,12815.1929143746,4,Legend,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,P,61,0.326600031849397,0.00880140781358209,Estimable,12909.2580859018,6,ABI700,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,P,104,0.325459027397588,0.00883424392483338,Estimable,12815.1929143746,5,Archer,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,P,112,0.344873368150603,0.00880140781358209,Estimable,12909.2580859018,1,Maverick,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,P,144,0.311315695548191,0.008818935620941,Estimable,12859.0899944206,3,22277_5246,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,P,201,0.312675340877876,0.00266032870461582,Estimable,141312.027687053,2,Vernal,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,RFV,44,154.589418876149,8.5678796874932,Estimable,0.0136223891074634,4,Legend,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,RFV,61,163.781572040683,8.56787318500956,Estimable,0.0136224097844884,6,ABI700,2019-01-01,2019-06-05,238,1,155,1,322,520
ID_2019_1,ID_2019,ID,2019_1,2019,1,RFV,104,155.812488911256,8.5678796874932,Estimable,0.0136223891074634,5,Archer,2019-01-01,2019-06-05,238,1,155,1,322,520
