Cutting,ID,block,position,gen,Name,loc,year,DM,Cprot,ADF,aNDF,Ash,Fat,Lignin,Ca,P,Mg,K,Starch,Su_ESC,Su_WSC,TTNDFD
1,30504,5,4,119,467925,OR,2019,94.26863,20.87106,34.12353,43.82309,9.404544,2.013662,7.030484,1.156749,0.3053876,0.2321011,2.66011,1.420367,6.891823,7.10847,45.08327
1,30505,5,5,201,22338_ VernalFD2,OR,2019,93.91251,20.20568,37.32501,46.86848,10.15455,1.76291,7.587874,1.164475,0.3155633,0.2742269,2.532773,1.194372,6.028878,6.219435,46.43082
1,30506,5,6,17,502473,OR,2019,94.17597,21.65338,30.87737,40.17312,9.219389,2.208933,6.191204,1.115617,0.2987766,0.2330635,2.604467,2.308462,7.101945,7.654704,45.94415
1,30507,5,7,22,502484,OR,2019,94.05524,21.6166,35.55726,45.62812,8.996204,1.983333,7.408285,1.117283,0.3026682,0.243979,2.317741,1.232298,6.099688,6.859522,41.74909
1,30508,5,8,202, Hi-Gest360,OR,2019,94.3372,21.52133,31.85061,41.21162,8.402085,2.194975,6.389014,1.119451,0.2982004,0.2349407,2.572338,1.88836,7.667423,7.76694,45.08014
1,30509,5,9,82,440506,OR,2019,93.82541,20.56791,36.42232,46.65717,8.875074,1.850773,7.535133,1.147058,0.2946728,0.2418794,2.476584,0.9688703,6.051068,6.529406,42.29786
1,30510,5,10,50,467966,OR,2019,94.11514,21.20134,34.61918,44.9732,8.665525,1.982759,6.984545,1.099344,0.3113988,0.233518,2.462686,1.189188,6.603658,6.723968,44.33803
1,30511,5,11,134,452490,OR,2019,93.58199,22.15346,33.80586,41.9649,9.893366,2.151531,6.857337,1.198172,0.3214736,0.288315,2.583256,1.571843,6.098478,6.667141,45.77536
1,30512,5,12,62,253950,OR,2019,94.23052,21.49247,33.40497,43.12142,8.746136,1.989379,7.229056,1.145346,0.2869118,0.2303709,2.436063,1.553732,6.623241,7.243276,42.02701
1,30513,5,13,29,499660,OR,2019,93.68067,21.08302,36.60776,46.41942,9.105005,1.82925,7.363482,1.103907,0.315645,0.2581209,2.423703,1.053614,6.128133,6.33426,42.93398
1,30514,5,14,122,467918,OR,2019,94.15747,19.45278,35.68814,46.17989,9.091673,1.838068,7.251914,1.068768,0.2990803,0.240456,2.618757,1.588138,6.192897,6.835358,45.28741
1,30515,5,15,137,467894,OR,2019,93.6054,21.60757,34.14,43.41221,9.736203,1.985177,6.784336,1.192911,0.3177579,0.277388,2.477955,1.322227,6.590374,6.899375,46.40316
1,30516,5,16,71,182241,OR,2019,94.14003,20.25318,35.5339,45.67043,9.910282,1.969954,7.092152,1.108593,0.3033313,0.2483366,2.49635,1.745915,6.593548,6.736396,46.85739
1,30517,5,17,41,486130,OR,2019,93.48833,21.96183,34.26648,43.15707,9.87778,2.066795,6.883395,1.223325,0.3209037,0.2872067,2.466379,1.192895,5.989025,6.057214,45.98768
1,30518,5,18,39,468055,OR,2019,93.85394,21.75463,34.01778,43.65365,9.045167,2.040566,6.636109,1.158204,0.3287011,0.2489348,2.804338,0.9725898,6.286956,6.60961,45.1997
1,30519,5,19,28,499659,OR,2019,93.71453,21.70897,36.1747,45.13592,9.227384,1.869233,7.315606,1.140737,0.32,0.2492548,2.738127,0.8348462,6.091329,6.527685,43.9922
1,30520,5,20,38,468013,OR,2019,94.18946,21.72698,33.92779,42.87518,10.13391,2.097712,6.903892,1.158273,0.3246523,0.2582876,2.646762,1.648042,6.348348,7.058445,47.75977
1,30601,6,1,201,22338_ VernalFD2,OR,2019,93.71201,21.40816,35.27313,44.02429,9.663623,2.072376,7.114546,1.193888,0.3147134,0.2732447,2.510036,1.29847,5.933015,6.977007,46.1207
1,30602,6,2,116,467906,OR,2019,94.09048,21.12102,35.18545,44.8138,9.51841,1.837024,7.138032,1.141785,0.3173208,0.2550542,2.605581,1.31803,5.759643,6.491805,45.76648
1,30603,6,3,60,262544,OR,2019,93.87585,19.74966,34.2563,44.39315,8.040104,1.954739,7.063396,1.097618,0.2694634,0.2204617,2.46647,1.618241,6.53078,7.524155,40.1462
1,30604,6,4,156,Swift,OR,2019,94.22901,22.52375,33.29095,42.11652,9.737728,2.201987,6.660499,1.164849,0.3288238,0.2566877,2.703975,1.308123,6.058881,6.693947,48.44362
1,30605,6,5,188,55Q28,OR,2019,93.99443,21.34824,32.59851,42.60775,8.471232,2.078704,6.578199,1.103689,0.2952241,0.2271241,2.407458,1.59947,7.548837,7.903184,44.7842
1,30606,6,6,140,464793,OR,2019,93.80569,20.3412,39.92854,49.0364,10.58215,1.717199,8.20948,1.081883,0.3294348,0.2921894,2.709801,1.41864,5.143921,5.311962,43.57042
1,30607,6,7,76,452476,OR,2019,93.4619,23.51208,32.77236,41.83772,9.864409,2.048229,6.367764,1.213384,0.3459294,0.2938987,2.432676,1.078598,6.453672,6.602359,48.54974
1,30608,6,8,109,Alfagraze,OR,2019,94.09414,23.05809,34.70214,43.22092,9.349219,2.149718,7.051877,1.139647,0.3366693,0.2708112,2.653551,1.087209,5.749288,6.585374,44.90881
1,30609,6,9,101,467914,OR,2019,93.99806,20.9033,33.7513,43.02355,8.849258,2.017899,6.986004,1.158213,0.2926996,0.2423878,2.462279,1.605134,7.204425,7.732551,44.58214
1,30610,6,10,185,54VQ52,OR,2019,94.38932,22.05532,32.47142,40.70218,9.680492,2.32119,6.46053,1.200124,0.30466,0.2570619,2.547005,1.610615,6.190286,7.611317,47.46095
1,30611,6,11,146,Dove,OR,2019,93.69021,20.69293,35.18083,44.82502,9.052333,1.948296,7.265809,1.153303,0.2920954,0.2597832,2.380167,1.393049,5.983885,6.566961,42.12917
1,30612,6,12,202,Hi-Gest360,OR,2019,93.47483,22.17539,31.84885,40.9729,9.290543,2.237065,6.261504,1.165546,0.3137556,0.2618542,2.571487,1.68134,7.055333,7.194711,45.53265
1,30613,6,13,129,467931,OR,2019,93.82983,20.93921,35.60511,44.42677,9.258924,1.968457,7.286422,1.148614,0.3033915,0.2383749,2.845883,1.088027,6.441427,6.791899,44.6254
1,30614,6,14,87,426208,OR,2019,94.21506,20.78354,34.36108,44.06152,9.071316,1.940028,7.161648,1.12147,0.3004967,0.2354554,2.581324,1.706047,6.131704,6.998418,43.72519
1,30615,6,15,150,Skylark,OR,2019,93.65513,21.93313,33.92573,42.78735,9.516595,2.049611,6.763467,1.151687,0.3225327,0.2523055,2.753561,1.301396,6.634652,6.961435,46.21266
1,30616,6,16,155,Robin,OR,2019,94.20451,21.17837,34.65847,43.39471,10.52838,2.085171,7.1637,1.232499,0.306973,0.2770757,2.551104,1.703492,5.854673,6.486239,47.26231
1,30617,6,17,98,Wrangler,OR,2019,93.97682,22.15809,32.75878,41.65938,9.147782,1.988461,6.89597,1.197244,0.3002574,0.2497365,2.517385,1.557145,7.432377,7.860421,44.22822
1,30618,6,18,3,173738,OR,2019,94.36427,19.86305,36.62985,46.68279,9.241351,1.915836,7.48999,1.107466,0.289162,0.2101936,2.767735,1.13131,5.967997,6.233267,43.25451
1,30619,6,19,88,430561,OR,2019,93.41006,22.83699,34.57576,43.82377,9.254783,1.936598,6.995076,1.152401,0.3332167,0.2550481,2.689985,0.8875574,5.473547,6.146323,44.71633
1,30620,6,20,69,204591,OR,2019,94.1732,19.42361,36.98444,46.82305,10.27374,1.812556,7.495307,1.128574,0.298885,0.2438059,2.788132,1.433922,5.414453,6.348442,47.12219
1,30701,7,1,149,KingBird,OR,2019,93.53417,20.74286,35.99693,45.6878,9.334182,1.916624,7.30073,1.129625,0.3042364,0.2518085,2.515309,1.427016,5.473272,6.168474,41.78159
1,30702,7,2,165,AFX009,OR,2019,94.09563,22.6387,29.34807,38.24086,9.131042,2.416961,5.457547,1.15937,0.3268965,0.233324,2.90314,1.723684,7.361692,7.640656,50.05992
1,30703,7,3,138,467893,OR,2019,93.75114,22.36798,33.70468,42.35945,9.515161,2.020108,6.843792,1.190423,0.3195675,0.2634625,2.497496,1.144691,6.493284,7.128052,44.64493
1,30704,7,4,201,22338_ VernalFD2,OR,2019,94.06268,23.31252,31.22183,40.1889,9.307117,2.396623,6.145422,1.187567,0.3323365,0.2490641,2.636985,1.322813,6.314071,6.974524,46.23266
1,30705,7,5,31,467964,OR,2019,93.53767,21.53486,34.63614,43.34203,9.425112,2.043463,6.7195,1.196021,0.3237632,0.2619944,2.827486,1.070112,5.813889,6.669868,47.38027
1,30706,7,6,152,GoldFinch,OR,2019,94.04917,26.34421,28.20866,36.19017,9.866467,2.469573,5.174005,1.169179,0.3887002,0.2787993,2.936925,1.281991,7.056705,7.253991,57.5499
1,30707,7,7,70,183695,OR,2019,94.03802,18.31224,37.10521,47.83321,8.400134,1.840493,7.584776,1.040755,0.2635135,0.2045365,2.578995,1.410468,6.764729,7.033134,41.42289
1,30708,7,8,151,Raven,OR,2019,94.00963,22.26718,33.3083,42.22252,9.244348,2.182295,6.631802,1.178861,0.323977,0.253312,2.784684,1.30112,6.102058,6.586017,46.39728
1,30709,7,9,142,464773,OR,2019,93.53842,21.95494,37.95932,45.48579,12.35577,1.87302,7.624661,1.265205,0.3470843,0.3323186,2.800984,1.617849,4.558383,5.811718,49.42595
1,30710,7,10,117,467905,OR,2019,94.1116,21.70029,34.8015,43.80646,9.818189,2.261097,6.795969,1.158909,0.3302114,0.2653424,2.708794,1.332016,5.293983,6.521671,47.56241
1,30711,7,11,111,Agate,OR,2019,93.63356,21.48173,35.33323,44.11224,10.21242,1.937281,7.472193,1.231324,0.303713,0.2585858,2.508087,1.068656,5.55437,6.228598,42.93221
1,30712,7,12,166,Hi-Gest660,OR,2019,94.03384,22.53796,30.13895,37.86839,10.522,2.32341,5.970006,1.183661,0.3162799,0.2767519,2.769696,2.712619,6.677578,7.246119,48.92347
1,30713,7,13,186,SW5512Y,OR,2019,93.82987,20.65357,34.92262,44.80938,8.230731,2.04697,6.976373,1.11693,0.3000086,0.2135559,2.719307,0.9417528,6.406716,7.160802,41.36412
1,30714,7,14,24,502646,OR,2019,94.02794,21.36405,36.23457,45.31932,9.661666,2.014417,7.267793,1.140084,0.3257816,0.2638869,2.691904,1.122539,5.796087,6.353093,46.51113
1,30715,7,15,143,467899,OR,2019,93.44058,21.57593,34.06943,43.31331,9.500406,2.063424,6.763443,1.141546,0.3242855,0.2605788,2.647207,1.399561,5.656708,6.508887,46.30537
1,30716,7,16,168,AFX012,OR,2019,94.01704,24.05029,31.0619,38.86216,9.885761,2.278605,6.395715,1.252588,0.3286475,0.2824822,2.691863,1.460137,7.020252,7.292455,49.90806
1,30717,7,17,132,452500,OR,2019,93.78648,22.9202,34.05659,42.7468,9.537201,2.096652,6.823649,1.166368,0.3357067,0.2670076,2.61749,1.157417,6.23047,6.79881,45.79949
1,30718,7,18,174,AFX019,OR,2019,94.10249,21.01695,34.54323,43.30065,9.952804,2.138746,6.810037,1.138866,0.3170175,0.2596597,2.818345,1.487425,6.210797,6.613663,46.89318
1,30719,7,19,202,Hi-Gest360,OR,2019,93.53343,22.28998,34.19992,42.6072,10.14663,2.11592,6.778031,1.214546,0.3289523,0.2888485,2.707159,1.215093,5.720678,6.352426,47.19526
1,30720,7,20,20,502481,OR,2019,94.10253,21.69841,34.25736,43.39762,9.497032,2.241308,6.762332,1.145437,0.3211716,0.2369467,2.801634,1.264821,5.654303,6.493258,45.84079
1,30801,8,1,58,277882,OR,2019,94.28004,24.32649,30.88447,38.79196,9.7895,2.432578,6.086159,1.215438,0.3460204,0.2506727,2.795377,1.264285,6.250432,7.283023,47.30639
1,30802,8,2,66,206574,OR,2019,93.57386,20.99336,33.8863,42.38696,9.577751,2.043825,7.296586,1.194114,0.2903119,0.2507722,2.530555,1.881756,5.969985,6.650653,40.47675
1,30803,8,3,36,468010,OR,2019,94.09895,22.28188,31.89075,40.84175,9.274849,2.207126,6.226404,1.192875,0.3330196,0.2463914,2.934276,1.35651,6.946647,7.180778,48.89824
1,30804,8,4,19,502480,OR,2019,93.74431,21.9973,31.84377,40.35921,9.290601,2.236071,6.468229,1.188792,0.3067621,0.2140406,2.859318,1.405783,6.925241,7.419494,44.17974
1,30805,8,5,169,AFX013,OR,2019,93.72802,22.21652,35.29512,43.80259,10.64297,2.01308,7.065035,1.160655,0.3370727,0.2816265,2.808705,1.332274,5.772881,5.995403,47.4087
1,30806,8,6,118,467904,OR,2019,93.59143,22.2454,32.37739,41.27587,8.847742,2.193226,6.534223,1.171865,0.3129804,0.2154358,2.703753,1.224833,6.608321,7.312011,42.07714
1,30807,8,7,201,22338_ VernalFD2,OR,2019,94.41614,19.8968,36.5281,45.70229,8.961305,1.967556,7.637327,1.112008,0.292973,0.2182994,2.612391,1.300139,6.385013,7.062324,41.9686
1,30808,8,8,91,405068_Mandan1271,OR,2019,93.30875,21.7519,32.02667,40.44557,9.885954,2.300713,6.21155,1.210421,0.3111625,0.2582439,2.752494,1.771737,6.268172,7.154965,46.28096
1,30809,8,9,105,26661_WL325HQ,OR,2019,93.95174,24.36277,33.19923,40.42056,10.98111,2.18796,6.684597,1.250593,0.3510407,0.2984996,2.807925,1.321653,5.618631,6.262204,49.02989
1,30810,8,10,72,182238,OR,2019,93.22551,21.85346,35.04659,43.38462,10.03804,2.066159,6.936511,1.196604,0.3184865,0.2499805,2.829376,1.264893,5.722073,6.194317,45.56684
1,30811,8,11,158,AFX002,OR,2019,93.6423,23.29712,33.67607,40.73351,10.94937,2.361194,6.692265,1.277382,0.3336642,0.3016557,2.886943,1.370925,4.55832,6.012526,46.4958
1,30812,8,12,141,464749,OR,2019,93.83893,20.12827,32.93536,42.12873,9.242154,2.068881,6.567776,1.138383,0.2810588,0.2053764,2.869732,1.841271,6.671108,7.463902,44.87643
1,30813,8,13,135,452489_Sevelra,OR,2019,94.45583,21.3674,34.57972,42.86622,9.540691,2.061816,7.027215,1.225086,0.3052898,0.2558457,2.859136,1.037033,6.272857,7.171813,46.65101
1,30814,8,14,162,AFX457,OR,2019,93.34941,22.26996,33.02675,41.4034,9.110713,2.312479,6.520314,1.195292,0.3199785,0.2461586,2.672885,1.16371,5.745651,6.973172,44.02229
1,30815,8,15,57,452479,OR,2019,94.4398,21.87188,34.09726,42.85747,9.805545,2.091796,6.785112,1.208021,0.3249715,0.2550474,2.723572,1.339566,6.333333,7.281138,47.44705
1,30816,8,16,12,499543,OR,2019,93.19476,23.45661,33.73521,42.30283,10.27801,2.010782,6.827275,1.189848,0.3365147,0.2938615,2.559657,1.503568,6.312628,6.363886,46.47297
1,30817,8,17,56,340114,OR,2019,93.96217,21.49831,35.82651,43.92527,11.30057,1.929526,7.534696,1.299699,0.3104289,0.2818948,2.775116,1.422938,5.39214,6.132684,46.44828
1,30818,8,18,202,Hi-Gest360,OR,2019,93.22262,24.44007,28.84995,37.47858,9.256365,2.347882,5.542655,1.180847,0.3378519,0.2520009,2.705372,1.607585,7.283578,7.399435,49.04337
1,30819,8,19,61,ABI700_FD6,OR,2019,93.95865,24.58332,32.92105,40.58583,11.23516,2.179135,6.852957,1.320677,0.3397101,0.3034729,2.537759,1.359619,5.683416,6.493099,46.44171
1,30820,8,20,184,5364,OR,2019,93.65956,22.46751,32.77961,41.17183,10.10693,2.20297,6.771492,1.275532,0.3078484,0.2600536,2.505365,1.328859,5.79201,7.060266,44.10163
1,30901,9,1,96,467903,OR,2019,94.70812,22.34674,31.5556,39.46396,9.809549,2.209724,6.407624,1.174711,0.3047214,0.2439737,2.664726,1.88411,6.977976,8.394408,48.87475
1,30902,9,2,114,ApolloII,OR,2019,93.54777,22.12146,34.12962,42.59837,10.03013,1.98863,6.923356,1.233859,0.314249,0.2615719,2.770862,1.121892,5.793888,6.319832,44.22092
1,30903,9,3,64,217419,OR,2019,94.32937,22.09597,33.53262,42.02789,10.00682,2.104557,6.898349,1.196894,0.314266,0.2486805,2.847336,1.119472,5.775539,6.668871,45.78892
1,30904,9,4,164,AFX008,OR,2019,93.34833,23.85405,31.04302,38.99878,10.95843,2.226287,6.190554,1.260248,0.3362114,0.2978004,2.64014,1.596003,5.931487,6.750423,50.92056
1,30905,9,5,196,55V50,OR,2019,94.38103,20.92454,33.80967,42.44577,9.8381,2.075681,6.627466,1.184909,0.3038197,0.2564164,2.771064,1.324506,6.414154,7.41227,48.01898
1,30906,9,6,68,204593,OR,2019,93.50623,20.95036,35.27412,44.58435,10.17332,1.935454,7.084645,1.165348,0.3127002,0.2531356,2.736845,1.331875,6.037445,6.481712,45.50553
1,30907,9,7,202,Hi-Gest360,OR,2019,94.06197,23.21174,32.07985,40.00871,11.00102,2.170179,6.180917,1.245322,0.3407585,0.3094228,2.70643,1.350487,6.182921,6.72755,53.92019
1,30908,9,8,30,502460,OR,2019,93.55723,23.26655,33.24208,41.38207,10.49583,2.014084,6.957634,1.24912,0.3250229,0.272409,2.655986,1.392078,6.135994,6.670554,44.22916
1,30909,9,9,170,AFX015,OR,2019,94.29738,22.28656,32.31961,40.64484,10.41106,2.081944,6.495789,1.242513,0.3164702,0.2740183,2.624695,1.601696,6.671681,7.45439,48.8048
1,30910,9,10,120,467924,OR,2019,94.32744,20.8114,35.08094,43.87586,10.86194,2.000736,7.07616,1.233239,0.3157333,0.2633214,2.786298,1.315093,5.580204,6.799839,49.21066
1,30911,9,11,16,467960,OR,2019,94.46301,21.75315,34.54981,43.53457,9.577473,2.022803,6.921901,1.141447,0.3214167,0.2391322,2.679264,1.116589,6.337172,7.460221,47.19742
1,30912,9,12,86,430564,OR,2019,93.22716,22.72024,33.13197,41.31753,10.47904,2.09081,6.63562,1.235978,0.3292417,0.2826051,2.705143,1.363148,6.035998,6.550689,46.91682
1,30913,9,13,33,467978,OR,2019,94.36355,21.86732,33.30795,42.67648,8.874101,2.258941,6.528231,1.124256,0.3196045,0.2283097,2.635314,1.25008,6.195337,7.383626,46.23851
1,30914,9,14,8,467949,OR,2019,93.33646,21.56968,36.53023,45.19286,10.00735,1.931339,7.35068,1.102985,0.3314332,0.2595104,2.80877,1.157302,5.556954,5.984629,44.65322
1,30915,9,15,23,502485,OR,2019,94.27227,20.62261,35.71824,44.94193,9.75957,1.899212,7.311375,1.192913,0.3028238,0.2546567,2.65869,1.285536,5.780931,6.647646,45.40255
1,30916,9,16,201,22338_ VernalFD2,OR,2019,93.55222,22.36158,33.93909,42.08087,9.88442,2.146929,6.805436,1.232687,0.3273191,0.2558072,2.813645,0.8999358,5.353518,6.655929,46.16679
1,30917,9,17,128,467932,OR,2019,94.38269,22.62918,33.37019,41.1806,10.58684,2.169034,6.633862,1.280936,0.3287286,0.2812956,2.62257,1.166646,5.165897,6.833633,49.88084
1,30918,9,18,194,SW4351,OR,2019,93.53207,22.312,34.5436,42.437,9.99862,2.044548,7.101464,1.185704,0.3182186,0.2655121,2.769199,1.255518,5.699491,6.430606,43.78018
1,30919,9,19,52,491406,OR,2019,94.54092,21.2672,34.77579,43.45613,9.825113,2.054616,6.974502,1.168102,0.3143348,0.2739405,2.491932,1.381289,6.027962,7.521194,47.61274
1,30920,9,20,73,177012,OR,2019,93.57534,20.61339,34.92436,43.63812,10.00845,2.032628,7.072751,1.175939,0.2952524,0.2338373,2.787613,1.353567,5.656796,6.643645,44.23699
1,31001,10,1,148,RedFalcon,OR,2019,93.86237,21.41872,33.04116,41.71525,10.22078,2.062109,6.810793,1.221163,0.2972644,0.2643549,2.526043,1.645953,6.699986,7.073019,46.43765
1,31002,10,2,157,Mallard,OR,2019,94.07205,22.97546,32.31518,40.84877,10.0323,2.225944,6.55303,1.220225,0.3210461,0.2480513,2.646511,1.221673,6.103281,7.208824,46.02354
1,31003,10,3,80,452438,OR,2019,93.66615,21.73132,34.4432,42.88953,10.28967,2.072774,7.032704,1.181221,0.3166364,0.273314,2.678617,1.554425,5.621363,6.362816,45.61354
1,31004,10,4,6,170535_Yonca,OR,2019,94.18885,20.09783,35.01802,43.78933,10.24589,2.059864,7.082686,1.154749,0.2921719,0.2313003,2.85245,1.396426,5.839307,7.135071,46.79434
1,31005,10,5,93,467900,OR,2019,94.06277,21.14307,34.9448,43.83685,9.958336,1.939894,6.931703,1.173224,0.3156573,0.2530605,2.733624,1.031887,6.228168,6.989917,47.85368
1,31006,10,6,45,502463,OR,2019,94.16118,22.60853,33.62742,42.83812,9.629916,2.030791,6.965672,1.15416,0.3175361,0.2351854,2.650924,1.106053,6.50176,7.067397,43.6804
1,31007,10,7,83,440497,OR,2019,93.54779,22.07706,33.19698,41.95532,9.922802,1.998993,6.87812,1.243676,0.3081369,0.2777488,2.573904,1.444375,5.638226,6.573463,42.93819
1,31008,10,8,147,Roadrunner,OR,2019,93.72507,24.50061,30.76015,38.94457,10.30579,2.312907,6.13122,1.254063,0.3423739,0.2873755,2.574928,1.464948,6.291143,6.954887,50.29901
1,31009,10,9,125,452481_Lakak,OR,2019,93.89535,21.84395,35.17376,43.81614,9.965287,2.088075,6.98016,1.154191,0.32332,0.2855192,2.495433,1.508383,6.038335,7.017093,47.03635
1,31010,10,10,202,Hi-Gest360,OR,2019,93.84545,22.97015,31.47241,40.16575,9.649154,2.283643,6.194207,1.219857,0.3243841,0.2689194,2.627413,1.5726,6.620496,7.234275,49.16845
1,31011,10,11,172,AFX017,OR,2019,93.9278,21.88001,31.74688,40.05997,10.42746,2.304711,6.336932,1.214821,0.3044842,0.2649857,2.661822,1.911176,6.52335,7.583585,48.02803
1,31012,10,12,106,49878_54H11,OR,2019,94.05488,21.08272,33.57796,42.96204,8.823363,2.174685,6.840901,1.102245,0.3024034,0.2263093,2.579073,1.580367,6.546204,7.188817,43.22879
1,31013,10,13,89,346902,OR,2019,93.58816,23.93295,31.00061,38.5128,11.31375,2.330331,6.294762,1.351662,0.3370825,0.3171471,2.428618,1.774389,5.696409,6.974566,49.37666
1,31014,10,14,127,467935,OR,2019,93.96622,24.19863,29.55178,37.95002,9.659631,2.435858,5.833837,1.224256,0.341057,0.2613387,2.594556,1.705961,7.027236,7.443081,48.15382
1,31015,10,15,107,22300_Lahontan,OR,2019,94.07748,22.29194,32.11581,40.84446,9.618454,2.131745,6.844795,1.173386,0.2956488,0.2576376,2.434061,1.89024,7.54821,7.590154,42.94267
1,31016,10,16,103,26751_5454,OR,2019,94.02512,22.88223,31.89691,40.7544,8.77769,2.200255,6.569493,1.158437,0.3165596,0.2265952,2.630608,1.453584,6.822555,7.087751,43.21343
1,31017,10,17,201,22338_ VernalFD2,OR,2019,93.65395,24.36603,31.46997,39.39772,10.04588,2.236833,6.288632,1.244962,0.3473193,0.2816405,2.692558,1.208574,6.268285,7.076916,48.75346
1,31018,10,18,7,467962,OR,2019,93.78416,21.63029,32.95668,41.95908,9.486986,2.106288,6.652293,1.227483,0.308832,0.2589951,2.587277,1.502876,6.6703,7.070095,45.16627
1,31019,10,19,32,467969,OR,2019,93.63998,22.81002,32.8756,41.52059,10.0326,2.196259,6.562608,1.211363,0.3281012,0.2575288,2.636923,1.365501,5.901881,6.933877,47.18951
1,31020,10,20,175,AFX020,OR,2019,93.56171,23.91807,31.80651,39.71461,10.06353,2.166839,6.272433,1.181731,0.3342267,0.2615319,2.78859,1.438953,5.502347,6.333349,45.92211
1,31101,11,1,2,170543,OR,2019,94.11063,18.89483,36.30733,46.12419,9.291615,1.947233,7.584674,1.105232,0.2737609,0.2027178,2.65975,1.541153,6.537296,6.967947,42.79144
1,31102,11,2,11,467952,OR,2019,94.05378,22.05225,33.36689,42.38955,9.613332,2.07265,6.716078,1.139584,0.3211626,0.255134,2.39459,1.682087,6.875616,7.499698,45.53793
1,31103,11,3,201,22338_ VernalFD2,OR,2019,93.89162,22.96868,31.6526,39.46947,9.504762,2.360215,6.25528,1.219525,0.3250482,0.2435393,2.758047,1.32523,6.200805,7.417921,47.61404
1,31104,11,4,5,171720,OR,2019,93.95718,21.07251,33.01812,41.95215,9.46945,2.160322,6.670311,1.181727,0.2888881,0.2292768,2.639009,1.597971,6.488372,7.372983,45.94938
1,31105,11,5,180,5454,OR,2019,93.76567,21.15192,33.80778,42.66467,9.481265,2.006902,6.96231,1.191304,0.3035123,0.2565176,2.487069,1.609323,6.71429,7.007233,43.53937
1,31106,11,6,136,467895,OR,2019,93.79814,22.80612,34.85915,42.92459,10.46689,2.089472,7.225611,1.195749,0.3295947,0.2859395,2.518277,1.539171,5.661519,6.330514,44.49253
1,31107,11,7,9,467950,OR,2019,94.28385,21.09288,34.91635,44.2101,9.305102,2.008571,6.918089,1.100799,0.3137928,0.2394429,2.51387,1.503846,6.509407,7.591068,45.64493
1,31108,11,8,26,502472,OR,2019,93.9536,21.84389,33.72412,42.54868,10.04693,2.037882,7.149337,1.276879,0.3040342,0.2516201,2.583398,1.289032,6.303614,6.891647,45.23671
1,31109,11,9,53,494658,OR,2019,93.54152,21.55818,34.27718,42.12585,10.893,2.106062,6.941239,1.211698,0.31307,0.2889807,2.702191,1.931597,5.793408,6.314652,46.07989
1,31110,11,10,1,170532,OR,2019,93.86881,22.69517,33.75663,41.8313,10.5599,2.172057,7.080629,1.249926,0.3131256,0.2675322,2.581973,1.430808,5.542403,6.5261,45.84123
1,31111,11,11,198,SW4107,OR,2019,93.58681,22.17756,34.22095,42.25169,10.42144,2.075961,6.928378,1.225826,0.3215483,0.3099481,2.457264,1.741908,5.793878,6.379961,44.74545
1,31112,11,12,42,467983,OR,2019,93.89764,23.1052,33.28269,42.01582,9.454391,2.198166,6.572654,1.213441,0.3443231,0.267892,2.472612,1.087276,6.067698,6.943594,47.1139
1,31113,11,13,43,467979,OR,2019,93.89182,22.51592,33.35054,42.04982,10.36138,2.193171,6.768402,1.226196,0.3169603,0.2812298,2.287769,1.513659,5.623575,7.177615,46.30027
1,31114,11,14,14,467955,OR,2019,93.72456,22.19608,33.68372,42.53719,9.466792,2.092063,6.95266,1.147591,0.3146308,0.2530838,2.505323,1.57301,6.513134,6.536822,43.49286
1,31115,11,15,163,AFX007,OR,2019,93.5751,22.33866,32.56698,41.02982,9.910487,2.148477,6.471421,1.199202,0.3173953,0.2835281,2.507041,1.713786,6.307823,6.770923,46.66138
1,31116,11,16,130,467928,OR,2019,93.85457,24.28376,31.88866,40.04687,9.738833,2.313232,6.439208,1.228388,0.3360883,0.270203,2.577018,1.178391,5.82329,6.898047,47.64574
